500, 0.704, 0.616, 0.690, 0.690, 0.000
1000, 0.719, 0.646, 0.737, 0.783, 0.000
1500, 0.696, 0.611, 0.726, 0.693, 0.000
2000, 0.762, 0.617, 0.754, 0.739, 0.000
2500, 0.698, 0.622, 0.721, 0.694, 0.000
3000, 0.738, 0.566, 0.671, 0.675, 0.000
3500, 0.708, 0.590, 0.746, 0.734, 0.000
4000, 0.704, 0.615, 0.688, 0.677, 0.000
4500, 0.628, 0.562, 0.731, 0.664, 0.000
5000, 0.719, 0.598, 0.738, 0.698, 0.000
5500, 0.683, 0.606, 0.737, 0.693, 0.000
6000, 0.734, 0.572, 0.698, 0.678, 0.000
6500, 0.710, 0.620, 0.724, 0.698, 0.000
7000, 0.714, 0.603, 0.695, 0.686, 0.000
7500, 0.693, 0.614, 0.714, 0.711, 0.000
8000, 0.789, 0.670, 0.750, 0.749, 0.000
8500, 0.648, 0.591, 0.728, 0.700, 0.000
9000, 0.736, 0.600, 0.693, 0.661, 0.000
9500, 0.756, 0.633, 0.737, 0.769, 0.000
10000, 0.775, 0.634, 0.730, 0.714, 0.000
10500, 0.709, 0.590, 0.740, 0.668, 0.000
11000, 0.751, 0.624, 0.699, 0.722, 0.000
11500, 0.653, 0.604, 0.646, 0.664, 0.000
12000, 0.715, 0.595, 0.705, 0.683, 0.000
12500, 0.692, 0.597, 0.693, 0.688, 0.000
13000, 0.740, 0.623, 0.726, 0.716, 0.000
13500, 0.669, 0.590, 0.729, 0.679, 0.000
14000, 0.757, 0.621, 0.736, 0.741, 0.000
14500, 0.667, 0.587, 0.724, 0.689, 0.000
15000, 0.772, 0.668, 0.734, 0.727, 0.000
15500, 0.647, 0.561, 0.720, 0.663, 0.000
16000, 0.744, 0.615, 0.714, 0.677, 0.000
16500, 0.659, 0.581, 0.692, 0.691, 0.000
17000, 0.523, 0.532, 0.499, 0.453, 0.000
17500, 0.735, 0.673, 0.553, 0.549, 0.000
18000, 0.770, 0.667, 0.472, 0.615, 0.000
18500, 0.750, 0.699, 0.464, 0.734, 0.000
19000, 0.778, 0.664, 0.546, 0.752, 0.000
19500, 0.746, 0.705, 0.478, 0.769, 0.000
20000, 0.778, 0.705, 0.486, 0.750, 0.000
20500, 0.799, 0.755, 0.494, 0.759, 0.000
21000, 0.774, 0.700, 0.503, 0.736, 0.000
21500, 0.792, 0.708, 0.508, 0.738, 0.000
22000, 0.780, 0.682, 0.507, 0.746, 0.000
22500, 0.758, 0.661, 0.503, 0.739, 0.000
23000, 0.806, 0.709, 0.482, 0.734, 0.000
23500, 0.772, 0.720, 0.496, 0.736, 0.000
24000, 0.764, 0.653, 0.515, 0.699, 0.000
24500, 0.806, 0.731, 0.507, 0.778, 0.000
25000, 0.783, 0.696, 0.479, 0.765, 0.000
25500, 0.779, 0.665, 0.521, 0.704, 0.000
26000, 0.732, 0.658, 0.503, 0.744, 0.000
26500, 0.724, 0.621, 0.513, 0.740, 0.000
27000, 0.713, 0.652, 0.509, 0.687, 0.000
27500, 0.735, 0.650, 0.541, 0.703, 0.000
28000, 0.702, 0.637, 0.511, 0.737, 0.000
28500, 0.782, 0.666, 0.510, 0.783, 0.000
29000, 0.729, 0.695, 0.491, 0.729, 0.000
29500, 0.745, 0.680, 0.519, 0.716, 0.000
30000, 0.730, 0.670, 0.510, 0.746, 0.000
30500, 0.769, 0.657, 0.535, 0.693, 0.000
31000, 0.720, 0.648, 0.515, 0.744, 0.000
31500, 0.797, 0.696, 0.464, 0.764, 0.000
32000, 0.713, 0.666, 0.536, 0.735, 0.000
32500, 0.785, 0.668, 0.494, 0.780, 0.000
33000, 0.794, 0.710, 0.524, 0.758, 0.000
33500, 0.345, 0.430, 0.519, 0.376, 0.000
34000, 0.784, 0.715, 0.552, 0.399, 0.000
34500, 0.805, 0.764, 0.535, 0.479, 0.000
35000, 0.821, 0.749, 0.526, 0.651, 0.000
35500, 0.797, 0.782, 0.518, 0.778, 0.000
36000, 0.831, 0.756, 0.521, 0.818, 0.000
36500, 0.814, 0.774, 0.530, 0.805, 0.000
37000, 0.810, 0.766, 0.506, 0.813, 0.000
37500, 0.824, 0.773, 0.519, 0.831, 0.000
38000, 0.801, 0.777, 0.527, 0.806, 0.000
38500, 0.804, 0.781, 0.527, 0.782, 0.000
39000, 0.822, 0.776, 0.522, 0.822, 0.000
39500, 0.807, 0.758, 0.530, 0.770, 0.000
40000, 0.810, 0.722, 0.534, 0.746, 0.000
40500, 0.831, 0.797, 0.534, 0.834, 0.000
41000, 0.852, 0.776, 0.521, 0.790, 0.000
41500, 0.827, 0.814, 0.525, 0.821, 0.000
42000, 0.800, 0.771, 0.508, 0.792, 0.000
42500, 0.816, 0.775, 0.522, 0.809, 0.000
43000, 0.836, 0.786, 0.513, 0.825, 0.000
43500, 0.845, 0.789, 0.536, 0.840, 0.000
44000, 0.824, 0.779, 0.548, 0.828, 0.000
44500, 0.792, 0.786, 0.529, 0.800, 0.000
45000, 0.824, 0.795, 0.530, 0.797, 0.000
45500, 0.821, 0.807, 0.536, 0.834, 0.000
46000, 0.814, 0.776, 0.532, 0.787, 0.000
46500, 0.807, 0.813, 0.538, 0.827, 0.000
47000, 0.804, 0.770, 0.523, 0.802, 0.000
47500, 0.807, 0.733, 0.528, 0.763, 0.000
48000, 0.832, 0.781, 0.532, 0.800, 0.000
48500, 0.813, 0.782, 0.523, 0.819, 0.000
49000, 0.817, 0.774, 0.531, 0.805, 0.000
49500, 0.826, 0.783, 0.503, 0.799, 0.000
50000, 0.390, 0.497, 0.471, 0.491, 0.000
50500, 0.848, 0.813, 0.483, 0.496, 0.000
51000, 0.821, 0.814, 0.491, 0.538, 0.000
51500, 0.804, 0.758, 0.488, 0.713, 0.000
52000, 0.806, 0.781, 0.504, 0.769, 0.000
52500, 0.837, 0.822, 0.496, 0.856, 0.000
53000, 0.878, 0.848, 0.471, 0.865, 0.000
53500, 0.826, 0.764, 0.512, 0.787, 0.000
54000, 0.797, 0.733, 0.533, 0.763, 0.000
54500, 0.875, 0.781, 0.500, 0.804, 0.000
55000, 0.846, 0.774, 0.542, 0.814, 0.000
55500, 0.827, 0.809, 0.504, 0.827, 0.000
56000, 0.838, 0.802, 0.516, 0.826, 0.000
56500, 0.830, 0.802, 0.495, 0.817, 0.000
57000, 0.831, 0.771, 0.519, 0.809, 0.000
57500, 0.808, 0.818, 0.476, 0.822, 0.000
58000, 0.839, 0.789, 0.530, 0.817, 0.000
58500, 0.832, 0.803, 0.488, 0.839, 0.000
59000, 0.853, 0.831, 0.489, 0.859, 0.000
59500, 0.847, 0.857, 0.515, 0.842, 0.000
60000, 0.869, 0.840, 0.505, 0.858, 0.000
60500, 0.811, 0.790, 0.504, 0.803, 0.000
61000, 0.805, 0.788, 0.542, 0.800, 0.000
61500, 0.837, 0.793, 0.490, 0.812, 0.000
62000, 0.833, 0.820, 0.515, 0.833, 0.000
62500, 0.833, 0.815, 0.467, 0.825, 0.000
63000, 0.856, 0.798, 0.486, 0.838, 0.000
63500, 0.807, 0.790, 0.527, 0.794, 0.000
64000, 0.846, 0.826, 0.475, 0.833, 0.000
64500, 0.847, 0.840, 0.496, 0.843, 0.000
65000, 0.835, 0.810, 0.503, 0.810, 0.000
65500, 0.846, 0.821, 0.509, 0.844, 0.000
66000, 0.872, 0.815, 0.531, 0.845, 0.000
66500, 0.844, 0.813, 0.532, 0.842, 0.000
67000, 0.360, 0.379, 0.472, 0.380, 0.000
67500, 0.866, 0.860, 0.480, 0.453, 0.000
68000, 0.892, 0.894, 0.498, 0.552, 0.000
68500, 0.889, 0.883, 0.493, 0.875, 0.000
69000, 0.865, 0.855, 0.487, 0.859, 0.000
69500, 0.907, 0.880, 0.500, 0.886, 0.000
70000, 0.914, 0.872, 0.485, 0.888, 0.000
70500, 0.897, 0.897, 0.513, 0.898, 0.000
71000, 0.886, 0.879, 0.502, 0.871, 0.000
71500, 0.872, 0.859, 0.498, 0.872, 0.000
72000, 0.879, 0.856, 0.493, 0.866, 0.000
72500, 0.886, 0.855, 0.480, 0.859, 0.000
73000, 0.891, 0.869, 0.491, 0.873, 0.000
73500, 0.885, 0.854, 0.506, 0.866, 0.000
74000, 0.853, 0.834, 0.508, 0.844, 0.000
74500, 0.848, 0.845, 0.489, 0.849, 0.000
75000, 0.891, 0.882, 0.488, 0.886, 0.000
75500, 0.892, 0.863, 0.464, 0.891, 0.000
76000, 0.880, 0.870, 0.532, 0.879, 0.000
76500, 0.882, 0.857, 0.502, 0.870, 0.000
77000, 0.894, 0.888, 0.511, 0.889, 0.000
77500, 0.886, 0.866, 0.476, 0.881, 0.000
78000, 0.891, 0.867, 0.516, 0.879, 0.000
78500, 0.893, 0.883, 0.472, 0.892, 0.000
79000, 0.870, 0.868, 0.482, 0.863, 0.000
79500, 0.883, 0.855, 0.502, 0.859, 0.000
80000, 0.888, 0.878, 0.514, 0.883, 0.000
80500, 0.899, 0.887, 0.507, 0.894, 0.000
81000, 0.887, 0.867, 0.500, 0.874, 0.000
81500, 0.876, 0.873, 0.497, 0.864, 0.000
82000, 0.918, 0.890, 0.495, 0.898, 0.000
82500, 0.865, 0.844, 0.516, 0.844, 0.000
83000, 0.900, 0.894, 0.480, 0.898, 0.000
83500, 0.414, 0.401, 0.491, 0.397, 0.000
84000, 0.809, 0.762, 0.487, 0.416, 0.000
84500, 0.784, 0.746, 0.472, 0.492, 0.000
85000, 0.809, 0.732, 0.480, 0.802, 0.000
85500, 0.812, 0.763, 0.493, 0.782, 0.000
86000, 0.805, 0.759, 0.498, 0.822, 0.000
86500, 0.817, 0.734, 0.480, 0.785, 0.000
87000, 0.790, 0.789, 0.486, 0.821, 0.000
87500, 0.815, 0.746, 0.472, 0.771, 0.000
88000, 0.816, 0.782, 0.476, 0.803, 0.000
88500, 0.805, 0.755, 0.501, 0.777, 0.000
89000, 0.798, 0.768, 0.499, 0.795, 0.000
89500, 0.832, 0.814, 0.484, 0.819, 0.000
90000, 0.787, 0.780, 0.496, 0.797, 0.000
90500, 0.818, 0.772, 0.478, 0.801, 0.000
91000, 0.847, 0.814, 0.459, 0.825, 0.000
91500, 0.781, 0.734, 0.486, 0.743, 0.000
92000, 0.800, 0.785, 0.488, 0.777, 0.000
92500, 0.841, 0.748, 0.502, 0.759, 0.000
93000, 0.805, 0.771, 0.490, 0.799, 0.000
93500, 0.796, 0.747, 0.483, 0.810, 0.000
94000, 0.809, 0.773, 0.474, 0.784, 0.000
94500, 0.811, 0.760, 0.478, 0.780, 0.000
95000, 0.815, 0.768, 0.502, 0.811, 0.000
95500, 0.761, 0.730, 0.471, 0.767, 0.000
96000, 0.804, 0.740, 0.494, 0.740, 0.000
96500, 0.813, 0.756, 0.484, 0.771, 0.000
97000, 0.760, 0.725, 0.497, 0.751, 0.000
97500, 0.845, 0.754, 0.474, 0.789, 0.000
98000, 0.811, 0.802, 0.495, 0.812, 0.000
98500, 0.790, 0.773, 0.473, 0.800, 0.000
99000, 0.814, 0.764, 0.492, 0.793, 0.000
99500, 0.802, 0.760, 0.476, 0.768, 0.000
