500, 0.770, 0.711, 0.749, 0.749, 0.000
1000, 0.737, 0.692, 0.716, 0.709, 0.000
1500, 0.761, 0.682, 0.756, 0.758, 0.000
2000, 0.774, 0.727, 0.739, 0.772, 0.000
2500, 0.786, 0.735, 0.721, 0.752, 0.000
3000, 0.805, 0.752, 0.778, 0.770, 0.000
3500, 0.784, 0.762, 0.768, 0.770, 0.000
4000, 0.787, 0.739, 0.750, 0.766, 0.000
4500, 0.778, 0.713, 0.757, 0.735, 0.000
5000, 0.801, 0.724, 0.754, 0.755, 0.000
5500, 0.758, 0.699, 0.727, 0.732, 0.000
6000, 0.747, 0.739, 0.745, 0.747, 0.000
6500, 0.775, 0.754, 0.758, 0.762, 0.000
7000, 0.807, 0.716, 0.738, 0.736, 0.000
7500, 0.776, 0.763, 0.750, 0.778, 0.000
8000, 0.800, 0.750, 0.770, 0.760, 0.000
8500, 0.772, 0.728, 0.732, 0.742, 0.000
9000, 0.796, 0.752, 0.761, 0.774, 0.000
9500, 0.791, 0.710, 0.733, 0.764, 0.000
10000, 0.823, 0.735, 0.749, 0.768, 0.000
10500, 0.787, 0.723, 0.735, 0.761, 0.000
11000, 0.775, 0.750, 0.742, 0.757, 0.000
11500, 0.781, 0.706, 0.724, 0.751, 0.000
12000, 0.817, 0.743, 0.775, 0.778, 0.000
12500, 0.790, 0.735, 0.750, 0.769, 0.000
13000, 0.745, 0.695, 0.707, 0.728, 0.000
13500, 0.779, 0.705, 0.714, 0.726, 0.000
14000, 0.806, 0.739, 0.754, 0.780, 0.000
14500, 0.803, 0.738, 0.765, 0.768, 0.000
15000, 0.781, 0.736, 0.718, 0.734, 0.000
15500, 0.785, 0.741, 0.756, 0.752, 0.000
16000, 0.813, 0.762, 0.762, 0.756, 0.000
16500, 0.787, 0.755, 0.781, 0.780, 0.000
17000, 0.569, 0.616, 0.623, 0.623, 0.000
17500, 0.785, 0.740, 0.608, 0.652, 0.000
18000, 0.808, 0.731, 0.611, 0.703, 0.000
18500, 0.796, 0.741, 0.642, 0.752, 0.000
19000, 0.791, 0.759, 0.640, 0.770, 0.000
19500, 0.777, 0.740, 0.618, 0.780, 0.000
20000, 0.803, 0.773, 0.647, 0.790, 0.000
20500, 0.754, 0.736, 0.630, 0.753, 0.000
21000, 0.759, 0.731, 0.588, 0.761, 0.000
21500, 0.754, 0.760, 0.610, 0.771, 0.000
22000, 0.778, 0.745, 0.614, 0.768, 0.000
22500, 0.779, 0.778, 0.610, 0.785, 0.000
23000, 0.797, 0.767, 0.623, 0.785, 0.000
23500, 0.796, 0.780, 0.607, 0.787, 0.000
24000, 0.800, 0.791, 0.624, 0.810, 0.000
24500, 0.770, 0.743, 0.595, 0.757, 0.000
25000, 0.776, 0.770, 0.615, 0.785, 0.000
25500, 0.756, 0.740, 0.585, 0.746, 0.000
26000, 0.806, 0.766, 0.645, 0.782, 0.000
26500, 0.802, 0.747, 0.600, 0.767, 0.000
27000, 0.759, 0.761, 0.575, 0.761, 0.000
27500, 0.825, 0.801, 0.641, 0.816, 0.000
28000, 0.799, 0.765, 0.638, 0.778, 0.000
28500, 0.805, 0.798, 0.617, 0.798, 0.000
29000, 0.817, 0.781, 0.643, 0.799, 0.000
29500, 0.788, 0.792, 0.566, 0.796, 0.000
30000, 0.797, 0.740, 0.611, 0.751, 0.000
30500, 0.774, 0.772, 0.620, 0.783, 0.000
31000, 0.772, 0.759, 0.603, 0.759, 0.000
31500, 0.766, 0.744, 0.615, 0.746, 0.000
32000, 0.805, 0.795, 0.633, 0.796, 0.000
32500, 0.776, 0.748, 0.629, 0.765, 0.000
33000, 0.778, 0.772, 0.627, 0.779, 0.000
33500, 0.463, 0.468, 0.417, 0.469, 0.000
34000, 0.775, 0.757, 0.437, 0.460, 0.000
34500, 0.782, 0.757, 0.395, 0.520, 0.000
35000, 0.764, 0.722, 0.389, 0.709, 0.000
35500, 0.742, 0.707, 0.375, 0.739, 0.000
36000, 0.771, 0.753, 0.359, 0.760, 0.000
36500, 0.773, 0.737, 0.373, 0.759, 0.000
37000, 0.755, 0.704, 0.420, 0.722, 0.000
37500, 0.785, 0.738, 0.405, 0.745, 0.000
38000, 0.773, 0.739, 0.416, 0.757, 0.000
38500, 0.778, 0.717, 0.370, 0.727, 0.000
39000, 0.780, 0.734, 0.384, 0.762, 0.000
39500, 0.807, 0.727, 0.404, 0.764, 0.000
40000, 0.799, 0.764, 0.355, 0.754, 0.000
40500, 0.773, 0.764, 0.384, 0.785, 0.000
41000, 0.776, 0.766, 0.398, 0.775, 0.000
41500, 0.780, 0.757, 0.413, 0.758, 0.000
42000, 0.756, 0.727, 0.413, 0.742, 0.000
42500, 0.802, 0.761, 0.381, 0.778, 0.000
43000, 0.787, 0.757, 0.407, 0.777, 0.000
43500, 0.753, 0.730, 0.383, 0.757, 0.000
44000, 0.754, 0.700, 0.367, 0.723, 0.000
44500, 0.718, 0.723, 0.431, 0.723, 0.000
45000, 0.733, 0.743, 0.390, 0.757, 0.000
45500, 0.739, 0.718, 0.433, 0.742, 0.000
46000, 0.751, 0.766, 0.351, 0.783, 0.000
46500, 0.765, 0.725, 0.423, 0.739, 0.000
47000, 0.797, 0.772, 0.383, 0.780, 0.000
47500, 0.789, 0.741, 0.395, 0.763, 0.000
48000, 0.772, 0.736, 0.414, 0.758, 0.000
48500, 0.819, 0.781, 0.392, 0.782, 0.000
49000, 0.789, 0.740, 0.395, 0.743, 0.000
49500, 0.739, 0.729, 0.434, 0.736, 0.000
50000, 0.504, 0.449, 0.652, 0.443, 0.000
50500, 0.707, 0.676, 0.637, 0.481, 0.000
51000, 0.740, 0.700, 0.605, 0.585, 0.000
51500, 0.744, 0.698, 0.607, 0.684, 0.000
52000, 0.704, 0.658, 0.649, 0.706, 0.000
52500, 0.735, 0.664, 0.672, 0.716, 0.000
53000, 0.742, 0.702, 0.663, 0.727, 0.000
53500, 0.737, 0.692, 0.617, 0.726, 0.000
54000, 0.743, 0.682, 0.619, 0.707, 0.000
54500, 0.702, 0.675, 0.693, 0.679, 0.000
55000, 0.740, 0.717, 0.649, 0.718, 0.000
55500, 0.720, 0.699, 0.646, 0.729, 0.000
56000, 0.762, 0.715, 0.664, 0.735, 0.000
56500, 0.770, 0.721, 0.614, 0.722, 0.000
57000, 0.731, 0.692, 0.684, 0.726, 0.000
57500, 0.784, 0.733, 0.632, 0.750, 0.000
58000, 0.780, 0.732, 0.692, 0.747, 0.000
58500, 0.784, 0.744, 0.644, 0.752, 0.000
59000, 0.721, 0.706, 0.632, 0.711, 0.000
59500, 0.721, 0.682, 0.645, 0.729, 0.000
60000, 0.741, 0.706, 0.639, 0.725, 0.000
60500, 0.793, 0.734, 0.613, 0.759, 0.000
61000, 0.773, 0.734, 0.638, 0.757, 0.000
61500, 0.746, 0.714, 0.667, 0.720, 0.000
62000, 0.802, 0.752, 0.652, 0.769, 0.000
62500, 0.814, 0.782, 0.640, 0.790, 0.000
63000, 0.737, 0.701, 0.608, 0.706, 0.000
63500, 0.738, 0.711, 0.584, 0.715, 0.000
64000, 0.735, 0.717, 0.610, 0.730, 0.000
64500, 0.766, 0.748, 0.650, 0.745, 0.000
65000, 0.734, 0.705, 0.584, 0.711, 0.000
65500, 0.750, 0.692, 0.632, 0.694, 0.000
66000, 0.764, 0.736, 0.677, 0.737, 0.000
66500, 0.759, 0.757, 0.705, 0.795, 0.000
67000, 0.420, 0.438, 0.487, 0.441, 0.000
67500, 0.723, 0.676, 0.491, 0.479, 0.000
68000, 0.719, 0.686, 0.514, 0.550, 0.000
68500, 0.724, 0.698, 0.450, 0.625, 0.000
69000, 0.705, 0.655, 0.477, 0.671, 0.000
