500, 0.782, 0.714, 0.747, 0.747, 0.000
1000, 0.779, 0.744, 0.799, 0.813, 0.000
1500, 0.760, 0.723, 0.746, 0.750, 0.000
2000, 0.791, 0.727, 0.793, 0.799, 0.000
2500, 0.796, 0.770, 0.790, 0.804, 0.000
3000, 0.794, 0.743, 0.751, 0.808, 0.000
3500, 0.762, 0.731, 0.802, 0.804, 0.000
4000, 0.790, 0.694, 0.761, 0.748, 0.000
4500, 0.782, 0.705, 0.782, 0.758, 0.000
5000, 0.806, 0.755, 0.778, 0.789, 0.000
5500, 0.776, 0.725, 0.763, 0.761, 0.000
6000, 0.780, 0.740, 0.774, 0.765, 0.000
6500, 0.789, 0.721, 0.749, 0.782, 0.000
7000, 0.784, 0.702, 0.753, 0.747, 0.000
7500, 0.778, 0.739, 0.773, 0.777, 0.000
8000, 0.807, 0.752, 0.809, 0.808, 0.000
8500, 0.775, 0.701, 0.755, 0.766, 0.000
9000, 0.781, 0.734, 0.744, 0.737, 0.000
9500, 0.799, 0.764, 0.770, 0.809, 0.000
10000, 0.764, 0.732, 0.749, 0.770, 0.000
10500, 0.807, 0.737, 0.767, 0.752, 0.000
11000, 0.787, 0.753, 0.764, 0.784, 0.000
11500, 0.748, 0.706, 0.744, 0.750, 0.000
12000, 0.779, 0.716, 0.790, 0.759, 0.000
12500, 0.796, 0.748, 0.761, 0.792, 0.000
13000, 0.757, 0.752, 0.771, 0.789, 0.000
13500, 0.748, 0.717, 0.766, 0.728, 0.000
14000, 0.819, 0.708, 0.804, 0.771, 0.000
14500, 0.774, 0.665, 0.745, 0.761, 0.000
15000, 0.756, 0.697, 0.802, 0.808, 0.000
15500, 0.786, 0.707, 0.743, 0.754, 0.000
16000, 0.750, 0.720, 0.737, 0.779, 0.000
16500, 0.811, 0.714, 0.718, 0.759, 0.000
17000, 0.457, 0.531, 0.516, 0.471, 0.000
17500, 0.765, 0.729, 0.562, 0.580, 0.000
18000, 0.806, 0.723, 0.508, 0.654, 0.000
18500, 0.822, 0.759, 0.544, 0.774, 0.000
19000, 0.799, 0.762, 0.536, 0.804, 0.000
19500, 0.805, 0.774, 0.490, 0.819, 0.000
20000, 0.808, 0.748, 0.478, 0.809, 0.000
20500, 0.818, 0.782, 0.550, 0.803, 0.000
21000, 0.776, 0.768, 0.582, 0.804, 0.000
21500, 0.820, 0.769, 0.535, 0.797, 0.000
22000, 0.774, 0.770, 0.551, 0.800, 0.000
22500, 0.772, 0.761, 0.520, 0.794, 0.000
23000, 0.824, 0.768, 0.505, 0.793, 0.000
23500, 0.753, 0.793, 0.547, 0.811, 0.000
24000, 0.782, 0.701, 0.520, 0.768, 0.000
24500, 0.777, 0.794, 0.539, 0.822, 0.000
25000, 0.774, 0.792, 0.513, 0.822, 0.000
25500, 0.744, 0.730, 0.533, 0.772, 0.000
26000, 0.781, 0.795, 0.490, 0.806, 0.000
26500, 0.804, 0.777, 0.533, 0.820, 0.000
27000, 0.786, 0.753, 0.549, 0.768, 0.000
27500, 0.774, 0.735, 0.558, 0.787, 0.000
28000, 0.818, 0.781, 0.519, 0.831, 0.000
28500, 0.761, 0.821, 0.533, 0.823, 0.000
29000, 0.793, 0.749, 0.497, 0.770, 0.000
29500, 0.824, 0.789, 0.516, 0.813, 0.000
30000, 0.772, 0.783, 0.547, 0.797, 0.000
30500, 0.794, 0.787, 0.552, 0.815, 0.000
31000, 0.807, 0.808, 0.560, 0.822, 0.000
31500, 0.790, 0.771, 0.489, 0.804, 0.000
