500, 0.840, 0.810, 0.819, 0.819, 0.000
1000, 0.857, 0.796, 0.837, 0.841, 0.000
1500, 0.864, 0.792, 0.836, 0.833, 0.000
2000, 0.873, 0.780, 0.828, 0.820, 0.000
2500, 0.879, 0.774, 0.828, 0.831, 0.000
3000, 0.825, 0.816, 0.820, 0.836, 0.000
3500, 0.846, 0.773, 0.807, 0.798, 0.000
4000, 0.853, 0.784, 0.855, 0.830, 0.000
4500, 0.852, 0.752, 0.788, 0.789, 0.000
5000, 0.803, 0.741, 0.795, 0.786, 0.000
5500, 0.845, 0.804, 0.831, 0.810, 0.000
6000, 0.836, 0.758, 0.728, 0.806, 0.000
6500, 0.852, 0.781, 0.790, 0.874, 0.000
7000, 0.796, 0.740, 0.729, 0.821, 0.000
7500, 0.838, 0.838, 0.774, 0.851, 0.000
8000, 0.876, 0.815, 0.739, 0.839, 0.000
8500, 0.857, 0.720, 0.679, 0.755, 0.000
9000, 0.842, 0.718, 0.648, 0.742, 0.000
9500, 0.849, 0.748, 0.638, 0.780, 0.000
10000, 0.881, 0.737, 0.651, 0.791, 0.000
10500, 0.827, 0.692, 0.662, 0.750, 0.000
11000, 0.848, 0.719, 0.579, 0.786, 0.000
11500, 0.835, 0.708, 0.579, 0.760, 0.000
12000, 0.849, 0.778, 0.592, 0.841, 0.000
12500, 0.797, 0.709, 0.539, 0.765, 0.000
13000, 0.835, 0.737, 0.556, 0.797, 0.000
13500, 0.864, 0.736, 0.529, 0.826, 0.000
14000, 0.854, 0.680, 0.483, 0.778, 0.000
14500, 0.868, 0.779, 0.473, 0.823, 0.000
15000, 0.909, 0.746, 0.458, 0.791, 0.000
15500, 0.888, 0.732, 0.480, 0.814, 0.000
16000, 0.889, 0.787, 0.407, 0.825, 0.000
16500, 0.855, 0.744, 0.414, 0.816, 0.000
17000, 0.886, 0.781, 0.419, 0.852, 0.000
17500, 0.916, 0.775, 0.378, 0.823, 0.000
18000, 0.917, 0.743, 0.388, 0.799, 0.000
18500, 0.856, 0.747, 0.387, 0.772, 0.000
19000, 0.896, 0.772, 0.407, 0.851, 0.000
19500, 0.855, 0.762, 0.407, 0.786, 0.000
20000, 0.886, 0.776, 0.403, 0.851, 0.000
20500, 0.874, 0.701, 0.442, 0.815, 0.000
21000, 0.892, 0.775, 0.403, 0.841, 0.000
21500, 0.847, 0.709, 0.397, 0.768, 0.000
22000, 0.876, 0.741, 0.416, 0.826, 0.000
22500, 0.861, 0.713, 0.455, 0.848, 0.000
23000, 0.884, 0.772, 0.429, 0.830, 0.000
23500, 0.866, 0.750, 0.424, 0.808, 0.000
24000, 0.855, 0.732, 0.429, 0.820, 0.000
24500, 0.875, 0.725, 0.437, 0.797, 0.000
25000, 0.845, 0.671, 0.429, 0.753, 0.000
25500, 0.856, 0.734, 0.431, 0.826, 0.000
26000, 0.889, 0.770, 0.443, 0.790, 0.000
26500, 0.903, 0.813, 0.465, 0.858, 0.000
27000, 0.857, 0.763, 0.452, 0.846, 0.000
27500, 0.882, 0.760, 0.454, 0.811, 0.000
28000, 0.892, 0.760, 0.429, 0.835, 0.000
28500, 0.900, 0.758, 0.459, 0.870, 0.000
29000, 0.871, 0.773, 0.432, 0.782, 0.000
29500, 0.934, 0.767, 0.458, 0.848, 0.000
30000, 0.911, 0.791, 0.431, 0.838, 0.000
30500, 0.876, 0.791, 0.456, 0.827, 0.000
31000, 0.878, 0.790, 0.407, 0.850, 0.000
31500, 0.894, 0.793, 0.451, 0.799, 0.000
32000, 0.864, 0.769, 0.454, 0.804, 0.000
32500, 0.918, 0.798, 0.452, 0.828, 0.000
33000, 0.913, 0.892, 0.510, 0.898, 0.000
33500, 0.893, 0.854, 0.449, 0.884, 0.000
34000, 0.914, 0.834, 0.451, 0.862, 0.000
34500, 0.883, 0.878, 0.435, 0.902, 0.000
35000, 0.873, 0.842, 0.478, 0.865, 0.000
35500, 0.905, 0.864, 0.464, 0.881, 0.000
36000, 0.885, 0.828, 0.465, 0.849, 0.000
36500, 0.862, 0.845, 0.468, 0.857, 0.000
37000, 0.876, 0.815, 0.462, 0.848, 0.000
37500, 0.884, 0.853, 0.506, 0.874, 0.000
38000, 0.872, 0.819, 0.451, 0.851, 0.000
38500, 0.836, 0.803, 0.500, 0.834, 0.000
