500, 0.854, 0.815, 0.842, 0.842, 0.000
1000, 0.882, 0.832, 0.843, 0.851, 0.000
1500, 0.863, 0.791, 0.800, 0.819, 0.000
2000, 0.847, 0.819, 0.844, 0.849, 0.000
2500, 0.837, 0.783, 0.799, 0.824, 0.000
3000, 0.832, 0.839, 0.831, 0.859, 0.000
3500, 0.852, 0.798, 0.786, 0.833, 0.000
4000, 0.823, 0.841, 0.824, 0.867, 0.000
4500, 0.844, 0.798, 0.774, 0.829, 0.000
5000, 0.809, 0.830, 0.829, 0.841, 0.000
5500, 0.813, 0.788, 0.756, 0.823, 0.000
6000, 0.797, 0.792, 0.757, 0.815, 0.000
6500, 0.767, 0.808, 0.698, 0.833, 0.000
7000, 0.811, 0.797, 0.712, 0.830, 0.000
7500, 0.809, 0.838, 0.755, 0.858, 0.000
8000, 0.787, 0.855, 0.706, 0.872, 0.000
8500, 0.833, 0.801, 0.691, 0.888, 0.000
9000, 0.755, 0.822, 0.677, 0.863, 0.000
9500, 0.791, 0.832, 0.646, 0.868, 0.000
10000, 0.769, 0.810, 0.618, 0.846, 0.000
10500, 0.825, 0.868, 0.634, 0.885, 0.000
11000, 0.818, 0.850, 0.615, 0.879, 0.000
11500, 0.827, 0.857, 0.585, 0.894, 0.000
12000, 0.820, 0.833, 0.526, 0.863, 0.000
12500, 0.848, 0.824, 0.522, 0.878, 0.000
13000, 0.833, 0.865, 0.521, 0.883, 0.000
13500, 0.845, 0.869, 0.482, 0.900, 0.000
14000, 0.816, 0.831, 0.464, 0.859, 0.000
14500, 0.807, 0.851, 0.473, 0.867, 0.000
15000, 0.863, 0.902, 0.415, 0.913, 0.000
15500, 0.840, 0.879, 0.376, 0.891, 0.000
16000, 0.827, 0.891, 0.372, 0.888, 0.000
16500, 0.828, 0.841, 0.388, 0.852, 0.000
17000, 0.837, 0.860, 0.322, 0.867, 0.000
17500, 0.861, 0.890, 0.381, 0.900, 0.000
18000, 0.860, 0.887, 0.320, 0.893, 0.000
18500, 0.866, 0.903, 0.334, 0.903, 0.000
19000, 0.837, 0.870, 0.381, 0.871, 0.000
19500, 0.845, 0.883, 0.371, 0.892, 0.000
20000, 0.872, 0.861, 0.349, 0.877, 0.000
20500, 0.853, 0.889, 0.361, 0.899, 0.000
21000, 0.858, 0.894, 0.328, 0.888, 0.000
21500, 0.840, 0.877, 0.362, 0.871, 0.000
22000, 0.813, 0.833, 0.343, 0.841, 0.000
22500, 0.809, 0.891, 0.395, 0.899, 0.000
23000, 0.810, 0.832, 0.363, 0.848, 0.000
23500, 0.823, 0.842, 0.340, 0.876, 0.000
24000, 0.808, 0.859, 0.383, 0.890, 0.000
24500, 0.841, 0.863, 0.399, 0.888, 0.000
25000, 0.806, 0.821, 0.377, 0.848, 0.000
25500, 0.854, 0.863, 0.419, 0.894, 0.000
26000, 0.845, 0.858, 0.391, 0.890, 0.000
26500, 0.787, 0.842, 0.388, 0.883, 0.000
27000, 0.797, 0.852, 0.391, 0.871, 0.000
27500, 0.826, 0.871, 0.424, 0.902, 0.000
28000, 0.801, 0.884, 0.414, 0.914, 0.000
28500, 0.757, 0.824, 0.433, 0.848, 0.000
29000, 0.765, 0.848, 0.413, 0.860, 0.000
29500, 0.788, 0.840, 0.428, 0.875, 0.000
30000, 0.760, 0.821, 0.438, 0.846, 0.000
30500, 0.767, 0.847, 0.426, 0.871, 0.000
31000, 0.745, 0.813, 0.438, 0.819, 0.000
31500, 0.786, 0.836, 0.438, 0.851, 0.000
32000, 0.792, 0.865, 0.432, 0.873, 0.000
32500, 0.778, 0.849, 0.393, 0.879, 0.000
33000, 0.785, 0.823, 0.442, 0.865, 0.000
33500, 0.814, 0.855, 0.448, 0.885, 0.000
34000, 0.774, 0.842, 0.460, 0.873, 0.000
34500, 0.830, 0.878, 0.449, 0.889, 0.000
35000, 0.810, 0.852, 0.457, 0.867, 0.000
35500, 0.814, 0.837, 0.441, 0.865, 0.000
