500, 0.805, 0.725, 0.813, 0.813, 0.000
1000, 0.841, 0.783, 0.747, 0.814, 0.000
1500, 0.858, 0.763, 0.802, 0.827, 0.000
2000, 0.851, 0.781, 0.814, 0.838, 0.000
2500, 0.815, 0.759, 0.790, 0.832, 0.000
3000, 0.835, 0.775, 0.764, 0.822, 0.000
3500, 0.844, 0.753, 0.739, 0.775, 0.000
4000, 0.809, 0.747, 0.804, 0.800, 0.000
4500, 0.806, 0.716, 0.748, 0.785, 0.000
5000, 0.793, 0.808, 0.766, 0.816, 0.000
5500, 0.792, 0.738, 0.757, 0.795, 0.000
6000, 0.795, 0.723, 0.717, 0.789, 0.000
6500, 0.772, 0.766, 0.768, 0.827, 0.000
7000, 0.787, 0.795, 0.755, 0.866, 0.000
7500, 0.782, 0.765, 0.709, 0.830, 0.000
8000, 0.777, 0.773, 0.676, 0.828, 0.000
8500, 0.806, 0.783, 0.724, 0.851, 0.000
9000, 0.793, 0.765, 0.664, 0.840, 0.000
9500, 0.810, 0.816, 0.673, 0.847, 0.000
10000, 0.779, 0.868, 0.707, 0.888, 0.000
10500, 0.775, 0.836, 0.692, 0.869, 0.000
11000, 0.803, 0.835, 0.693, 0.853, 0.000
11500, 0.803, 0.882, 0.650, 0.879, 0.000
12000, 0.803, 0.825, 0.635, 0.836, 0.000
12500, 0.801, 0.817, 0.586, 0.866, 0.000
13000, 0.809, 0.841, 0.590, 0.894, 0.000
13500, 0.795, 0.864, 0.555, 0.889, 0.000
14000, 0.903, 0.859, 0.560, 0.907, 0.000
14500, 0.893, 0.849, 0.552, 0.897, 0.000
15000, 0.899, 0.895, 0.569, 0.929, 0.000
15500, 0.908, 0.909, 0.554, 0.921, 0.000
16000, 0.909, 0.895, 0.914, 0.924, 0.000
16500, 0.935, 0.899, 0.955, 0.955, 0.000
17000, 0.932, 0.928, 0.960, 0.960, 0.000
17500, 0.930, 0.913, 0.951, 0.955, 0.000
18000, 0.945, 0.919, 0.959, 0.948, 0.000
18500, 0.944, 0.938, 0.962, 0.957, 0.000
19000, 0.935, 0.940, 0.947, 0.954, 0.000
19500, 0.943, 0.928, 0.948, 0.951, 0.000
20000, 0.925, 0.941, 0.948, 0.939, 0.000
20500, 0.921, 0.916, 0.931, 0.939, 0.000
21000, 0.924, 0.917, 0.933, 0.922, 0.000
21500, 0.923, 0.912, 0.924, 0.925, 0.000
22000, 0.910, 0.909, 0.910, 0.936, 0.000
22500, 0.895, 0.886, 0.911, 0.922, 0.000
23000, 0.902, 0.888, 0.932, 0.923, 0.000
