500, 0.829, 0.788, 0.820, 0.820, 0.000
1000, 0.784, 0.813, 0.775, 0.813, 0.000
1500, 0.799, 0.815, 0.789, 0.805, 0.000
2000, 0.800, 0.825, 0.798, 0.828, 0.000
2500, 0.798, 0.799, 0.819, 0.824, 0.000
3000, 0.810, 0.829, 0.818, 0.839, 0.000
3500, 0.777, 0.779, 0.774, 0.772, 0.000
4000, 0.773, 0.804, 0.775, 0.806, 0.000
4500, 0.760, 0.772, 0.752, 0.771, 0.000
5000, 0.771, 0.796, 0.749, 0.825, 0.000
5500, 0.783, 0.794, 0.750, 0.785, 0.000
6000, 0.757, 0.835, 0.772, 0.839, 0.000
6500, 0.758, 0.805, 0.751, 0.807, 0.000
7000, 0.779, 0.783, 0.746, 0.805, 0.000
7500, 0.796, 0.811, 0.802, 0.828, 0.000
8000, 0.763, 0.772, 0.733, 0.818, 0.000
8500, 0.752, 0.814, 0.715, 0.831, 0.000
9000, 0.770, 0.806, 0.707, 0.807, 0.000
9500, 0.789, 0.779, 0.709, 0.834, 0.000
10000, 0.782, 0.796, 0.697, 0.815, 0.000
10500, 0.781, 0.804, 0.721, 0.813, 0.000
11000, 0.813, 0.760, 0.679, 0.792, 0.000
11500, 0.828, 0.790, 0.671, 0.832, 0.000
12000, 0.837, 0.784, 0.687, 0.814, 0.000
12500, 0.789, 0.759, 0.653, 0.771, 0.000
13000, 0.819, 0.817, 0.654, 0.833, 0.000
13500, 0.810, 0.776, 0.608, 0.814, 0.000
14000, 0.817, 0.792, 0.642, 0.814, 0.000
14500, 0.809, 0.791, 0.568, 0.820, 0.000
15000, 0.803, 0.779, 0.595, 0.828, 0.000
15500, 0.783, 0.787, 0.552, 0.815, 0.000
16000, 0.816, 0.793, 0.531, 0.841, 0.000
16500, 0.797, 0.805, 0.517, 0.817, 0.000
17000, 0.850, 0.842, 0.566, 0.871, 0.000
17500, 0.828, 0.806, 0.491, 0.855, 0.000
18000, 0.799, 0.830, 0.558, 0.846, 0.000
18500, 0.814, 0.800, 0.591, 0.810, 0.000
19000, 0.829, 0.820, 0.550, 0.844, 0.000
19500, 0.811, 0.803, 0.549, 0.819, 0.000
20000, 0.805, 0.822, 0.536, 0.831, 0.000
20500, 0.796, 0.809, 0.557, 0.829, 0.000
21000, 0.836, 0.807, 0.534, 0.831, 0.000
21500, 0.787, 0.782, 0.531, 0.816, 0.000
22000, 0.802, 0.763, 0.546, 0.835, 0.000
22500, 0.801, 0.776, 0.553, 0.832, 0.000
23000, 0.764, 0.744, 0.540, 0.803, 0.000
23500, 0.793, 0.781, 0.526, 0.839, 0.000
24000, 0.784, 0.770, 0.512, 0.846, 0.000
24500, 0.761, 0.777, 0.551, 0.846, 0.000
25000, 0.753, 0.759, 0.544, 0.831, 0.000
25500, 0.785, 0.740, 0.515, 0.815, 0.000
26000, 0.783, 0.770, 0.554, 0.851, 0.000
26500, 0.753, 0.721, 0.509, 0.800, 0.000
27000, 0.795, 0.787, 0.501, 0.852, 0.000
27500, 0.757, 0.773, 0.497, 0.833, 0.000
28000, 0.772, 0.824, 0.505, 0.841, 0.000
28500, 0.771, 0.742, 0.539, 0.801, 0.000
29000, 0.791, 0.804, 0.538, 0.835, 0.000
29500, 0.746, 0.740, 0.526, 0.798, 0.000
30000, 0.741, 0.778, 0.524, 0.799, 0.000
30500, 0.782, 0.757, 0.461, 0.775, 0.000
31000, 0.767, 0.767, 0.489, 0.820, 0.000
31500, 0.746, 0.788, 0.477, 0.818, 0.000
32000, 0.762, 0.748, 0.501, 0.796, 0.000
32500, 0.745, 0.813, 0.484, 0.818, 0.000
33000, 0.769, 0.793, 0.526, 0.817, 0.000
33500, 0.744, 0.804, 0.450, 0.833, 0.000
34000, 0.758, 0.818, 0.480, 0.840, 0.000
34500, 0.732, 0.813, 0.499, 0.848, 0.000
35000, 0.776, 0.830, 0.502, 0.858, 0.000
35500, 0.741, 0.797, 0.449, 0.830, 0.000
36000, 0.759, 0.791, 0.447, 0.830, 0.000
36500, 0.733, 0.742, 0.489, 0.770, 0.000
37000, 0.716, 0.776, 0.509, 0.816, 0.000
37500, 0.724, 0.751, 0.452, 0.780, 0.000
38000, 0.766, 0.792, 0.474, 0.819, 0.000
38500, 0.713, 0.746, 0.480, 0.764, 0.000
39000, 0.734, 0.775, 0.489, 0.797, 0.000
39500, 0.755, 0.795, 0.479, 0.834, 0.000
40000, 0.740, 0.727, 0.456, 0.777, 0.000
40500, 0.715, 0.714, 0.454, 0.779, 0.000
41000, 0.764, 0.789, 0.491, 0.831, 0.000
41500, 0.708, 0.744, 0.465, 0.775, 0.000
42000, 0.741, 0.713, 0.443, 0.790, 0.000
42500, 0.798, 0.772, 0.419, 0.827, 0.000
43000, 0.768, 0.743, 0.469, 0.830, 0.000
43500, 0.733, 0.702, 0.491, 0.778, 0.000
