500, 0.701, 0.615, 0.688, 0.688, 0.000
1000, 0.719, 0.647, 0.741, 0.783, 0.000
1500, 0.696, 0.616, 0.723, 0.684, 0.000
2000, 0.759, 0.627, 0.741, 0.737, 0.000
2500, 0.699, 0.621, 0.717, 0.690, 0.000
3000, 0.689, 0.561, 0.653, 0.656, 0.000
3500, 0.702, 0.596, 0.692, 0.708, 0.000
4000, 0.746, 0.617, 0.711, 0.674, 0.000
4500, 0.680, 0.610, 0.713, 0.669, 0.000
5000, 0.731, 0.612, 0.692, 0.641, 0.000
5500, 0.687, 0.591, 0.699, 0.704, 0.000
6000, 0.708, 0.561, 0.696, 0.649, 0.000
6500, 0.687, 0.589, 0.684, 0.662, 0.000
7000, 0.734, 0.607, 0.681, 0.690, 0.000
7500, 0.668, 0.593, 0.671, 0.656, 0.000
8000, 0.727, 0.613, 0.674, 0.696, 0.000
8500, 0.589, 0.538, 0.657, 0.659, 0.000
9000, 0.728, 0.605, 0.672, 0.720, 0.000
9500, 0.659, 0.579, 0.635, 0.700, 0.000
10000, 0.645, 0.565, 0.626, 0.664, 0.000
10500, 0.693, 0.565, 0.576, 0.671, 0.000
11000, 0.686, 0.606, 0.598, 0.684, 0.000
11500, 0.687, 0.578, 0.640, 0.688, 0.000
12000, 0.736, 0.588, 0.611, 0.701, 0.000
12500, 0.662, 0.589, 0.555, 0.712, 0.000
13000, 0.717, 0.593, 0.591, 0.687, 0.000
13500, 0.699, 0.622, 0.543, 0.736, 0.000
14000, 0.719, 0.670, 0.560, 0.734, 0.000
14500, 0.706, 0.653, 0.550, 0.713, 0.000
15000, 0.762, 0.691, 0.563, 0.744, 0.000
15500, 0.725, 0.657, 0.514, 0.726, 0.000
16000, 0.757, 0.653, 0.525, 0.716, 0.000
16500, 0.772, 0.700, 0.513, 0.751, 0.000
17000, 0.799, 0.699, 0.498, 0.735, 0.000
17500, 0.761, 0.676, 0.494, 0.720, 0.000
18000, 0.759, 0.688, 0.495, 0.734, 0.000
18500, 0.790, 0.737, 0.507, 0.770, 0.000
19000, 0.761, 0.693, 0.505, 0.730, 0.000
